marker	value	polarity	item1	item2	item	complexity	Worker_ID	variable
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	53	Neg_Nonmorph_Polite_Rude
	5.0	Pos	rich	poor	Rich_Poor	Nonmorph	53	Pos_Nonmorph_Rich_Poor
	6.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	53	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	53	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	53	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	53	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	53	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	53	Neg_unfriendlyfriendly
	3.0	Pos	short	tall	Tall&Short	testrating	53	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	53	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	53	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	53	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	53	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	54	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	54	Pos_Morph_Lucky_Unlucky
	6.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	54	Pos_Morph_Accurate_Inaccurate
	6.0	Neg	unhappy	happy	Happy_Unhappy	Morph	54	Neg_Morph_Happy_Unhappy
off	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	54	Neg_Morph_Interesting_Uninteresting
	6.0	Neg	unfair	fair	Fair_Unfair	Morph	54	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	54	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	54	Pos_Morph_Possible_Impossible
	6.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	54	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	54	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	54	Neg_Morph_Useful_Useless
	6.0	Pos	good	bad	Good_Bad	Nonmorph	54	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	54	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	54	Neg_Nonmorph_Kind_Mean
	6.0	Neg	short	tall	Tall_Short	Nonmorph	54	Neg_Nonmorph_Tall_Short
	6.0	Pos	happy	sad	Happy_Sad	Nonmorph	54	Pos_Nonmorph_Happy_Sad
	6.0	Pos	long	short	Long_Short	Nonmorph	54	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	54	Neg_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	54	Neg_Nonmorph_Rich_Poor
	6.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	54	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	54	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	54	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	54	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	54	Pos_unfairfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	54	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	54	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	54	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	54	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	54	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	54	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	55	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	55	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	55	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	55	Pos_Morph_Happy_Unhappy
off	1.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	55	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	55	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	55	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	55	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	55	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	55	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	55	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	55	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	55	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	55	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	55	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	55	Neg_Nonmorph_Happy_Sad
word		Neg	short	long	Long_Short	Nonmorph	55	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	55	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	55	Pos_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	55	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	55	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	55	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	55	Neg_politeimpolite
word		Pos	unfair	fair	Fair&Unfair	testrating	55	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	55	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	55	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	55	Average_testaverage
off	3.0	Pos	ok	ok	Ok	testaverage	55	Ok_testaverage
off	3.0	Neg	alright	alright	Alright	testaverage	55	Alright_testaverage
off	3.0	Pos	ok	ok	OkOk	testaverage	55	OkOk_testaverage
	6.0	Pos	certain	uncertain	Certain_Uncertain	Morph	56	Pos_Morph_Certain_Uncertain
vague	6.5	Pos	lucky	unlucky	Lucky_Unlucky	Morph	56	Pos_Morph_Lucky_Unlucky
vague	5.5	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	56	Neg_Morph_Accurate_Inaccurate
vague	5.5	Neg	unhappy	happy	Happy_Unhappy	Morph	56	Neg_Morph_Happy_Unhappy
vague	4.5	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	56	Neg_Morph_Interesting_Uninteresting
	6.0	Neg	unfair	fair	Fair_Unfair	Morph	56	Neg_Morph_Fair_Unfair
	6.0	Neg	impolite	polite	Polite_Impolite	Morph	56	Neg_Morph_Polite_Impolite
	6.0	Pos	possible	impossible	Possible_Impossible	Morph	56	Pos_Morph_Possible_Impossible
vague	6.5	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	56	Pos_Morph_Satisfactory_Unsatisfactory
	6.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	56	Neg_Morph_Friendly_Unfriendly
vague	6.5	Pos	useful	useless	Useful_Useless	Morph	56	Pos_Morph_Useful_Useless
vague	6.5	Pos	good	bad	Good_Bad	Nonmorph	56	Pos_Nonmorph_Good_Bad
vague	6.5	Pos	strong	weak	Strong_Weak	Nonmorph	56	Pos_Nonmorph_Strong_Weak
vague	6.5	Pos	kind	mean	Kind_Mean	Nonmorph	56	Pos_Nonmorph_Kind_Mean
vague	6.5	Neg	short	tall	Tall_Short	Nonmorph	56	Neg_Nonmorph_Tall_Short
vague	6.5	Pos	happy	sad	Happy_Sad	Nonmorph	56	Pos_Nonmorph_Happy_Sad
vague	6.5	Neg	short	long	Long_Short	Nonmorph	56	Neg_Nonmorph_Long_Short
	6.0	Neg	rude	polite	Polite_Rude	Nonmorph	56	Neg_Nonmorph_Polite_Rude
vague	6.5	Neg	poor	rich	Rich_Poor	Nonmorph	56	Neg_Nonmorph_Rich_Poor
vague	6.5	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	56	Pos_Nonmorph_Satisfactory_Frustrating
vague	6.5	Pos	boring	interesting	Interesting&Uninteresting	testrating	56	Pos_boringinteresting
vague	1.5	Neg	bad	good	Good&Bad	testrating	56	Neg_badgood
vague	1.5	Neg	polite	impolite	Polite&Impolite	testrating	56	Neg_politeimpolite
vague	1.5	Neg	fair	unfair	Fair&Unfair	testrating	56	Neg_fairunfair
vague	1.5	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	56	Pos_friendlyunfriendly
vague	1.5	Pos	short	tall	Tall&Short	testrating	56	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	56	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	56	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	56	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	56	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	58	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	58	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	58	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	58	Neg_Morph_Happy_Unhappy
	1.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	58	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	58	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	58	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	58	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	58	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	58	Neg_Morph_Friendly_Unfriendly
	3.0	Pos	useful	useless	Useful_Useless	Morph	58	Pos_Morph_Useful_Useless
	7.0	Neg	bad	good	Good_Bad	Nonmorph	58	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	58	Pos_Nonmorph_Strong_Weak
	1.0	Pos	kind	mean	Kind_Mean	Nonmorph	58	Pos_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	58	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	58	Pos_Nonmorph_Happy_Sad
	4.0	Neg	short	long	Long_Short	Nonmorph	58	Neg_Nonmorph_Long_Short
	4.0	Neg	rude	polite	Polite_Rude	Nonmorph	58	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	58	Pos_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	58	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	58	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	58	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	58	Neg_politeimpolite
	7.0	Pos	unfair	fair	Fair&Unfair	testrating	58	Pos_unfairfair
	7.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	58	Neg_unfriendlyfriendly
	5.0	Neg	tall	short	Tall&Short	testrating	58	Neg_tallshort
	5.0	Neg	average	average	Average	testaverage	58	Average_testaverage
	5.0	Pos	ok	ok	Ok	testaverage	58	Ok_testaverage
	5.0	Pos	alright	alright	Alright	testaverage	58	Alright_testaverage
	5.0	Pos	ok	ok	OkOk	testaverage	58	OkOk_testaverage
	6.0	Pos	certain	uncertain	Certain_Uncertain	Morph	59	Pos_Morph_Certain_Uncertain
	6.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	59	Neg_Morph_Lucky_Unlucky
	6.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	59	Pos_Morph_Accurate_Inaccurate
	5.0	Neg	unhappy	happy	Happy_Unhappy	Morph	59	Neg_Morph_Happy_Unhappy
	6.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	59	Pos_Morph_Interesting_Uninteresting
	6.0	Neg	unfair	fair	Fair_Unfair	Morph	59	Neg_Morph_Fair_Unfair
	6.0	Pos	polite	impolite	Polite_Impolite	Morph	59	Pos_Morph_Polite_Impolite
	6.0	Pos	possible	impossible	Possible_Impossible	Morph	59	Pos_Morph_Possible_Impossible
	6.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	59	Pos_Morph_Satisfactory_Unsatisfactory
	6.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	59	Pos_Morph_Friendly_Unfriendly
	6.0	Pos	useful	useless	Useful_Useless	Morph	59	Pos_Morph_Useful_Useless
off	4.0	Neg	bad	good	Good_Bad	Nonmorph	59	Neg_Nonmorph_Good_Bad
	6.0	Pos	strong	weak	Strong_Weak	Nonmorph	59	Pos_Nonmorph_Strong_Weak
	5.0	Pos	kind	mean	Kind_Mean	Nonmorph	59	Pos_Nonmorph_Kind_Mean
	5.0	Neg	short	tall	Tall_Short	Nonmorph	59	Neg_Nonmorph_Tall_Short
off	5.0	Neg	sad	happy	Happy_Sad	Nonmorph	59	Neg_Nonmorph_Happy_Sad
	6.0	Pos	long	short	Long_Short	Nonmorph	59	Pos_Nonmorph_Long_Short
	6.0	Neg	rude	polite	Polite_Rude	Nonmorph	59	Neg_Nonmorph_Polite_Rude
	4.0	Neg	poor	rich	Rich_Poor	Nonmorph	59	Neg_Nonmorph_Rich_Poor
	6.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	59	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	59	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	59	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	59	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	59	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	59	Neg_unfriendlyfriendly
off	5.0	Pos	short	tall	Tall&Short	testrating	59	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	59	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	59	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	59	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	59	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	60	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	60	Pos_Morph_Lucky_Unlucky
	6.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	60	Neg_Morph_Accurate_Inaccurate
	6.0	Neg	unhappy	happy	Happy_Unhappy	Morph	60	Neg_Morph_Happy_Unhappy
	6.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	60	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	60	Pos_Morph_Fair_Unfair
	6.0	Neg	impolite	polite	Polite_Impolite	Morph	60	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	60	Neg_Morph_Possible_Impossible
	6.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	60	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	60	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	60	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	60	Pos_Nonmorph_Good_Bad
	6.0	Pos	strong	weak	Strong_Weak	Nonmorph	60	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	60	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	60	Neg_Nonmorph_Tall_Short
	6.0	Neg	sad	happy	Happy_Sad	Nonmorph	60	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	60	Pos_Nonmorph_Long_Short
	6.0	Pos	polite	rude	Polite_Rude	Nonmorph	60	Pos_Nonmorph_Polite_Rude
	6.0	Neg	poor	rich	Rich_Poor	Nonmorph	60	Neg_Nonmorph_Rich_Poor
	6.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	60	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	60	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	60	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	60	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	60	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	60	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	60	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	60	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	60	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	60	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	60	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	61	Neg_Morph_Certain_Uncertain
	6.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	61	Pos_Morph_Lucky_Unlucky
	6.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	61	Pos_Morph_Accurate_Inaccurate
	6.0	Pos	happy	unhappy	Happy_Unhappy	Morph	61	Pos_Morph_Happy_Unhappy
	6.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	61	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	61	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	61	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	61	Neg_Morph_Possible_Impossible
	6.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	61	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	61	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	61	Neg_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	61	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	61	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	61	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	61	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	61	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	61	Pos_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	61	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	61	Pos_Nonmorph_Rich_Poor
	6.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	61	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	61	Pos_boringinteresting
off	6.0	Neg	bad	good	Good&Bad	testrating	61	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	61	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	61	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	61	Neg_unfriendlyfriendly
	7.0	Pos	short	tall	Tall&Short	testrating	61	Pos_shorttall
off	3.0	Neg	average	average	Average	testaverage	61	Average_testaverage
	3.0	Pos	ok	ok	Ok	testaverage	61	Ok_testaverage
	3.0	Neg	alright	alright	Alright	testaverage	61	Alright_testaverage
	3.0	Neg	ok	ok	OkOk	testaverage	61	OkOk_testaverage
	6.0	Pos	certain	uncertain	Certain_Uncertain	Morph	61	Pos_Morph_Certain_Uncertain
	4.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	61	Pos_Morph_Lucky_Unlucky
	4.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	61	Neg_Morph_Accurate_Inaccurate
	6.0	Pos	happy	unhappy	Happy_Unhappy	Morph	61	Pos_Morph_Happy_Unhappy
off	5.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	61	Neg_Morph_Interesting_Uninteresting
	6.0	Neg	unfair	fair	Fair_Unfair	Morph	61	Neg_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	61	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	61	Pos_Morph_Possible_Impossible
	5.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	61	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	61	Neg_Morph_Friendly_Unfriendly
	6.0	Neg	useless	useful	Useful_Useless	Morph	61	Neg_Morph_Useful_Useless
	6.0	Pos	good	bad	Good_Bad	Nonmorph	61	Pos_Nonmorph_Good_Bad
	6.0	Neg	weak	strong	Strong_Weak	Nonmorph	61	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	61	Neg_Nonmorph_Kind_Mean
	6.0	Pos	tall	short	Tall_Short	Nonmorph	61	Pos_Nonmorph_Tall_Short
	6.0	Pos	happy	sad	Happy_Sad	Nonmorph	61	Pos_Nonmorph_Happy_Sad
	6.0	Neg	short	long	Long_Short	Nonmorph	61	Neg_Nonmorph_Long_Short
	6.0	Neg	rude	polite	Polite_Rude	Nonmorph	61	Neg_Nonmorph_Polite_Rude
	4.0	Neg	poor	rich	Rich_Poor	Nonmorph	61	Neg_Nonmorph_Rich_Poor
	6.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	61	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	61	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	61	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	61	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	61	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	61	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	61	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	61	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	61	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	61	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	61	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	62	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	62	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	62	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	62	Neg_Morph_Happy_Unhappy
	7.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	62	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	62	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	62	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	62	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	62	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	62	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	62	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	62	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	62	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	62	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	62	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	62	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	62	Pos_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	62	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	62	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	62	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	62	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	62	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	62	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	62	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	62	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	62	Pos_shorttall
off	3.0	Neg	average	average	Average	testaverage	62	Average_testaverage
off	3.0	Pos	ok	ok	Ok	testaverage	62	Ok_testaverage
off	3.0	Neg	alright	alright	Alright	testaverage	62	Alright_testaverage
off	3.0	Neg	ok	ok	OkOk	testaverage	62	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	63	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	63	Pos_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	63	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	63	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	63	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	63	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	63	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	63	Neg_Morph_Possible_Impossible
