marker	value	polarity 	item1	item2	item	complexity	Worker_ID	variable
	7.0	Pos	tall	short	Tall_Short	Nonmorph	111	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	111	Neg_Nonmorph_Happy_Sad
	6.0	Neg	short	long	Long_Short	Nonmorph	111	Neg_Nonmorph_Long_Short
off	5.0	Neg	rude	polite	Polite_Rude	Nonmorph	111	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	111	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	111	Neg_Nonmorph_Satisfactory_Frustrating
	2.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	111	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	111	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	111	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	111	Neg_fairunfair
	2.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	111	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	111	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	111	Average_testaverage 
off	3.0	Pos	ok	ok	Ok	testaverage	111	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	111	Alright_testaverage 
off	3.0	Pos	ok	ok	OkOk	testaverage	111	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	112	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	112	Neg_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	112	Neg_Morph_Accurate_Inaccurate
	4.0	Neg	unhappy	happy	Happy_Unhappy	Morph	112	Neg_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	112	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	112	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	112	Pos_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	112	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	112	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	112	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	112	Pos_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	112	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	112	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	112	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	112	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	112	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	112	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	112	Neg_Nonmorph_Polite_Rude
	4.0	Pos	rich	poor	Rich_Poor	Nonmorph	112	Pos_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	112	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	112	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	112	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	112	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	112	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	112	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	112	Pos_shorttall
off	3.0	Neg	average	average	Average	testaverage	112	Average_testaverage 
off	3.0	Pos	ok	ok	Ok	testaverage	112	Ok_testaverage 
off	3.0	Pos	alright	alright	Alright	testaverage	112	Alright_testaverage 
off	3.0	Pos	ok	ok	OkOk	testaverage	112	OkOk_testaverage 
vague	6.5	Pos	certain	uncertain	Certain_Uncertain	Morph	113	Pos_Morph_Certain_Uncertain
vague	6.5	Neg	unlucky	lucky	Lucky_Unlucky	Morph	113	Neg_Morph_Lucky_Unlucky
vague	6.5	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	113	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	113	Pos_Morph_Happy_Unhappy
vague	4.5	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	113	Neg_Morph_Interesting_Uninteresting
vague	6.5	Neg	unfair	fair	Fair_Unfair	Morph	113	Neg_Morph_Fair_Unfair
vague	5.5	Neg	impolite	polite	Polite_Impolite	Morph	113	Neg_Morph_Polite_Impolite
vague	6.5	Pos	possible	impossible	Possible_Impossible	Morph	113	Pos_Morph_Possible_Impossible
vague	4.5	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	113	Neg_Morph_Satisfactory_Unsatisfactory
vague	6.5	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	113	Neg_Morph_Friendly_Unfriendly
vague	4.5	Neg	useless	useful	Useful_Useless	Morph	113	Neg_Morph_Useful_Useless
vague	4.5	Neg	bad	good	Good_Bad	Nonmorph	113	Neg_Nonmorph_Good_Bad
vague	5.5	Neg	weak	strong	Strong_Weak	Nonmorph	113	Neg_Nonmorph_Strong_Weak
vague	6.5	Neg	mean	kind	Kind_Mean	Nonmorph	113	Neg_Nonmorph_Kind_Mean
vague	5.5	Neg	short	tall	Tall_Short	Nonmorph	113	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	113	Pos_Nonmorph_Happy_Sad
vague	6.5	Pos	long	short	Long_Short	Nonmorph	113	Pos_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	113	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	113	Pos_Nonmorph_Rich_Poor
vague	6.5	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	113	Neg_Nonmorph_Satisfactory_Frustrating
	1	Pos	boring	interesting	Interesting&Uninteresting	testrating	113	Pos_boringinteresting
	1	Pos	good	bad	Good&Bad	testrating	113	Pos_goodbad
	1	Pos	impolite	polite	Polite&Impolite	testrating	113	Pos_impolitepolite
	1	Pos	unfair	fair	Fair&Unfair	testrating	113	Pos_unfairfair
	1	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	113	Pos_friendlyunfriendly
	1	Pos	short	tall	Tall&Short	testrating	113	Pos_shorttall
vague	3.5	Neg	average	average	Average	testaverage	113	Average_testaverage 
vague	3.5	Neg	ok	ok	Ok	testaverage	113	Ok_testaverage 
vague	3.5	Pos	alright	alright	Alright	testaverage	113	Alright_testaverage 
vague	3.5	Neg	ok	ok	OkOk	testaverage	113	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	114	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	114	Pos_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	114	Pos_Morph_Accurate_Inaccurate
	4.0	Neg	unhappy	happy	Happy_Unhappy	Morph	114	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	114	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	114	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	114	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	114	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	114	Pos_Morph_Satisfactory_Unsatisfactory
	4.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	114	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	114	Pos_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	114	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	114	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	114	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	114	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	114	Pos_Nonmorph_Happy_Sad
	5.0	Neg	short	long	Long_Short	Nonmorph	114	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	114	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	114	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	114	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	114	Pos_boringinteresting
	3.0	Neg	bad	good	Good&Bad	testrating	114	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	114	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	114	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	114	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	114	Neg_tallshort
off	3.0	Neg	average	average	Average	testaverage	114	Average_testaverage 
off	3.0	Neg	ok	ok	Ok	testaverage	114	Ok_testaverage 
off	3.0	Neg	alright	alright	Alright	testaverage	114	Alright_testaverage 
off	3.0	Pos	ok	ok	OkOk	testaverage	114	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	115	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	115	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	115	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	115	Pos_Morph_Happy_Unhappy
	7.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	115	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	115	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	115	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	115	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	115	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	115	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	115	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	115	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	115	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	115	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	115	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	115	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	115	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	115	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	115	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	115	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	115	Pos_boringinteresting
	1.0	Neg	bad	good	Good&Bad	testrating	115	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	115	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	115	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	115	Pos_friendlyunfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	115	Neg_tallshort
	4.0	Neg	average	average	Average	testaverage	115	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	115	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	115	Alright_testaverage 
	4.0	Neg	ok	ok	OkOk	testaverage	115	OkOk_testaverage 
	6.0	Pos	certain	uncertain	Certain_Uncertain	Morph	116	Pos_Morph_Certain_Uncertain
off	4.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	116	Neg_Morph_Lucky_Unlucky
	4.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	116	Neg_Morph_Accurate_Inaccurate
off	4.0	Neg	unhappy	happy	Happy_Unhappy	Morph	116	Neg_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	116	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	116	Pos_Morph_Fair_Unfair
	4.0	Neg	impolite	polite	Polite_Impolite	Morph	116	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	116	Pos_Morph_Possible_Impossible
	4.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	116	Neg_Morph_Satisfactory_Unsatisfactory
	4.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	116	Neg_Morph_Friendly_Unfriendly
off	2.0	Pos	useful	useless	Useful_Useless	Morph	116	Pos_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	116	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	116	Neg_Nonmorph_Strong_Weak
	6.0	Pos	kind	mean	Kind_Mean	Nonmorph	116	Pos_Nonmorph_Kind_Mean
	5.0	Pos	tall	short	Tall_Short	Nonmorph	116	Pos_Nonmorph_Tall_Short
off	4.0	Neg	sad	happy	Happy_Sad	Nonmorph	116	Neg_Nonmorph_Happy_Sad
	6.0	Pos	long	short	Long_Short	Nonmorph	116	Pos_Nonmorph_Long_Short
	4.0	Neg	rude	polite	Polite_Rude	Nonmorph	116	Neg_Nonmorph_Polite_Rude
	6.0	Pos	rich	poor	Rich_Poor	Nonmorph	116	Pos_Nonmorph_Rich_Poor
	2.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	116	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	116	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	116	Neg_badgood
	2.0	Pos	impolite	polite	Polite&Impolite	testrating	116	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	116	Pos_unfairfair
	2.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	116	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	116	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	116	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	116	Ok_testaverage 
	4.0	Pos	alright	alright	Alright	testaverage	116	Alright_testaverage 
	4.0	Pos	ok	ok	OkOk	testaverage	116	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	117	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	117	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	117	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	117	Pos_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	117	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	117	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	117	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	117	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	117	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	117	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	117	Neg_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	117	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	117	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	117	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	117	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	117	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	117	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	117	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	117	Pos_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	117	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	117	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	117	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	117	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	117	Pos_unfairfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	117	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	117	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	117	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	117	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	117	Alright_testaverage 
	4.0	Neg	ok	ok	OkOk	testaverage	117	OkOk_testaverage 
vague	6.5	Neg	uncertain	certain	Certain_Uncertain	Morph	118	Neg_Morph_Certain_Uncertain
vague	6.5	Pos	lucky	unlucky	Lucky_Unlucky	Morph	118	Pos_Morph_Lucky_Unlucky
vague	6.5	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	118	Pos_Morph_Accurate_Inaccurate
vague	6.5	Pos	happy	unhappy	Happy_Unhappy	Morph	118	Pos_Morph_Happy_Unhappy
vague	6.5	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	118	Pos_Morph_Interesting_Uninteresting
vague	6.5	Neg	unfair	fair	Fair_Unfair	Morph	118	Neg_Morph_Fair_Unfair
vague	6.5	Neg	impolite	polite	Polite_Impolite	Morph	118	Neg_Morph_Polite_Impolite
vague	6.5	Neg	impossible	possible	Possible_Impossible	Morph	118	Neg_Morph_Possible_Impossible
vague	5.5	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	118	Neg_Morph_Satisfactory_Unsatisfactory
vague	6.5	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	118	Pos_Morph_Friendly_Unfriendly
vague	6.5	Pos	useful	useless	Useful_Useless	Morph	118	Pos_Morph_Useful_Useless
vague	5.5	Neg	bad	good	Good_Bad	Nonmorph	118	Neg_Nonmorph_Good_Bad
vague	6.5	Pos	strong	weak	Strong_Weak	Nonmorph	118	Pos_Nonmorph_Strong_Weak
vague	6.5	Neg	mean	kind	Kind_Mean	Nonmorph	118	Neg_Nonmorph_Kind_Mean
vague	6.5	Pos	tall	short	Tall_Short	Nonmorph	118	Pos_Nonmorph_Tall_Short
vague	6.5	Pos	happy	sad	Happy_Sad	Nonmorph	118	Pos_Nonmorph_Happy_Sad
vague	6.5	Pos	long	short	Long_Short	Nonmorph	118	Pos_Nonmorph_Long_Short
vague	6.5	Neg	rude	polite	Polite_Rude	Nonmorph	118	Neg_Nonmorph_Polite_Rude
vague	6.5	Pos	rich	poor	Rich_Poor	Nonmorph	118	Pos_Nonmorph_Rich_Poor
vague	6.5	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	118	Neg_Nonmorph_Satisfactory_Frustrating
vague	1.5	Pos	boring	interesting	Interesting&Uninteresting	testrating	118	Pos_boringinteresting
vague	1.5	Pos	good	bad	Good&Bad	testrating	118	Pos_goodbad
vague	1.5	Neg	polite	impolite	Polite&Impolite	testrating	118	Neg_politeimpolite
vague	1.5	Neg	fair	unfair	Fair&Unfair	testrating	118	Neg_fairunfair
off	6.5	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	118	Neg_unfriendlyfriendly
vague	1.5	Neg	tall	short	Tall&Short	testrating	118	Neg_tallshort
	4	Neg	average	average	Average	testaverage	118	Average_testaverage 
	4	Neg	ok	ok	Ok	testaverage	118	Ok_testaverage 
vague	4.5	Pos	alright	alright	Alright	testaverage	118	Alright_testaverage 
	4	Pos	ok	ok	OkOk	testaverage	118	OkOk_testaverage 
	4.0	Pos	certain	uncertain	Certain_Uncertain	Morph	119	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	119	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	119	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	119	Pos_Morph_Happy_Unhappy
	6.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	119	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	119	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	119	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	119	Pos_Morph_Possible_Impossible
	6.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	119	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	119	Neg_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	119	Pos_Morph_Useful_Useless
	6.0	Pos	good	bad	Good_Bad	Nonmorph	119	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	119	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	119	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	119	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	119	Neg_Nonmorph_Happy_Sad
	6.0	Neg	short	long	Long_Short	Nonmorph	119	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	119	Neg_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	119	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	119	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	119	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	119	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	119	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	119	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	119	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	119	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	119	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	119	Ok_testaverage 
	4.0	Pos	alright	alright	Alright	testaverage	119	Alright_testaverage 
	4.0	Pos	ok	ok	OkOk	testaverage	119	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	120	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	120	Pos_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	120	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	120	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	120	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	120	Neg_Morph_Fair_Unfair
	4.0	Pos	polite	impolite	Polite_Impolite	Morph	120	Pos_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	120	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	120	Pos_Morph_Satisfactory_Unsatisfactory
off	4.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	120	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	120	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	120	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	120	Pos_Nonmorph_Strong_Weak
off	3.0	Pos	kind	mean	Kind_Mean	Nonmorph	120	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	120	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	120	Neg_Nonmorph_Happy_Sad
off	5.0	Neg	short	long	Long_Short	Nonmorph	120	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	120	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	120	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	120	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	120	Pos_boringinteresting
	1.0	Neg	bad	good	Good&Bad	testrating	120	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	120	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	120	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	120	Pos_friendlyunfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	120	Neg_tallshort
	4.0	Neg	average	average	Average	testaverage	120	Average_testaverage 
	4.0	Pos	ok	ok	Ok	testaverage	120	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	120	Alright_testaverage 
	4.0	Neg	ok	ok	OkOk	testaverage	120	OkOk_testaverage 
vague	6.5	Pos	certain	uncertain	Certain_Uncertain	Morph	121	Pos_Morph_Certain_Uncertain
vague	5.5	Neg	unlucky	lucky	Lucky_Unlucky	Morph	121	Neg_Morph_Lucky_Unlucky
vague	6.5	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	121	Pos_Morph_Accurate_Inaccurate
