Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	complexity	item1	item2	list	item
ANO5I	Male	Bachelors degree	English	31	Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A23FE	Male	Associates degree	english	48	Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A1PTY	Female	Bachelors degree	english	31	Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_Nonmorph_Polite_Rude	1	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A3KEU	Male	Associates degree	english	48	Neg_Nonmorph_Polite_Rude	5	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A39DP	Female	Bachelors degree	English	28	Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
ADOA6	Female	Bachelors degree	English	28	Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
AQ3OF	Female	Bachelors degree	english	28	Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A2T2R	Male	Some college, no degree	English	33	Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
ALCSN	Female	Bachelors degree	english	28	Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
AZCGS	Male	Some High School	English	25	Neg_Nonmorph_Polite_Rude	6	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A2GJY	Female	Some college, no degree	English	24	Neg_Nonmorph_Polite_Rude	7	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Neg_Nonmorph_Polite_Rude	3	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A3OT6	Male	Bachelors degree	english	28	Neg_Nonmorph_Polite_Rude	2	Neg	Nonmorph	Polite	Rude	b	Polite_Rude
A1CVZ	Male	Bachelors degree	english	28	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A1PFG	Male	Bachelors degree	ENGLISH	31	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
AYWVS	Male	Associates degree	English	31	Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A20VN	Female	Some college, no degree	english	57	Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A3PIU	Male	Bachelors degree	English	40	Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A1SHL	Female	Bachelors degree	english	55	Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
AX3N0	Male	Bachelors degree	English	29	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A2FOB	Female	Some High School	english	27	Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A12IH	Male	High School Graduate	English	36	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A10M9	Female	Bachelors degree	English	32	Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
ANO5I	Male	Bachelors degree	English	31	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A23FE	Male	Associates degree	english	48	Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A1PTY	Female	Bachelors degree	english	31	Neg_Nonmorph_Rich_Poor	5	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A3KEU	Male	Associates degree	english	48	Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A39DP	Female	Bachelors degree	English	28	Neg_Nonmorph_Rich_Poor	NA	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
ADOA6	Female	Bachelors degree	English	28	Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
AQ3OF	Female	Bachelors degree	english	28	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A2T2R	Male	Some college, no degree	English	33	Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
ALCSN	Female	Bachelors degree	english	28	Neg_Nonmorph_Rich_Poor	6	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
AZCGS	Male	Some High School	English	25	Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A2GJY	Female	Some college, no degree	English	24	Neg_Nonmorph_Rich_Poor	7	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Neg_Nonmorph_Rich_Poor	4	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A3OT6	Male	Bachelors degree	english	28	Neg_Nonmorph_Rich_Poor	3	Neg	Nonmorph	Rich	Poor	b	Rich_Poor
A1CVZ	Male	Bachelors degree	english	28	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A1PFG	Male	Bachelors degree	ENGLISH	31	Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
AYWVS	Male	Associates degree	English	31	Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A20VN	Female	Some college, no degree	english	57	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A3PIU	Male	Bachelors degree	English	40	Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A1SHL	Female	Bachelors degree	english	55	Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
AX3N0	Male	Bachelors degree	English	29	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A2FOB	Female	Some High School	english	27	Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A12IH	Male	High School Graduate	English	36	Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A10M9	Female	Bachelors degree	English	32	Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
ANO5I	Male	Bachelors degree	English	31	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A23FE	Male	Associates degree	english	48	Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A1PTY	Female	Bachelors degree	english	31	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A3KEU	Male	Associates degree	english	48	Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A39DP	Female	Bachelors degree	English	28	Neg_Nonmorph_Satisfactory_Frustrating	5	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Neg_Nonmorph_Satisfactory_Frustrating	2	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
ADOA6	Female	Bachelors degree	English	28	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
AQ3OF	Female	Bachelors degree	english	28	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A2T2R	Male	Some college, no degree	English	33	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
ALCSN	Female	Bachelors degree	english	28	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
AZCGS	Male	Some High School	English	25	Neg_Nonmorph_Satisfactory_Frustrating	6	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A2GJY	Female	Some college, no degree	English	24	Neg_Nonmorph_Satisfactory_Frustrating	7	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Neg_Nonmorph_Satisfactory_Frustrating	3	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A3OT6	Male	Bachelors degree	english	28	Neg_Nonmorph_Satisfactory_Frustrating	2	Neg	Nonmorph	Satisfactory	Frustrating	b	Satisfactory_Frustrating
A1CVZ	Male	Bachelors degree	english	28	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
AYWVS	Male	Associates degree	English	31	Pos_Morph_Accurate_Inaccurate	5	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A20VN	Female	Some college, no degree	english	57	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A3PIU	Male	Bachelors degree	English	40	Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A1SHL	Female	Bachelors degree	english	55	Pos_Morph_Accurate_Inaccurate	5	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
AX3N0	Male	Bachelors degree	English	29	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A2FOB	Female	Some High School	english	27	Pos_Morph_Accurate_Inaccurate	4	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A12IH	Male	High School Graduate	English	36	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A10M9	Female	Bachelors degree	English	32	Pos_Morph_Accurate_Inaccurate	4	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
ANO5I	Male	Bachelors degree	English	31	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A23FE	Male	Associates degree	english	48	Pos_Morph_Accurate_Inaccurate	5	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A1PTY	Female	Bachelors degree	english	31	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A3KEU	Male	Associates degree	english	48	Pos_Morph_Accurate_Inaccurate	4	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A39DP	Female	Bachelors degree	English	28	Pos_Morph_Accurate_Inaccurate	5	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
ADOA6	Female	Bachelors degree	English	28	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
AQ3OF	Female	Bachelors degree	english	28	Pos_Morph_Accurate_Inaccurate	1	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A2T2R	Male	Some college, no degree	English	33	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
ALCSN	Female	Bachelors degree	english	28	Pos_Morph_Accurate_Inaccurate	6	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
AZCGS	Male	Some High School	English	25	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A2GJY	Female	Some college, no degree	English	24	Pos_Morph_Accurate_Inaccurate	7	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Morph_Accurate_Inaccurate	3	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A3OT6	Male	Bachelors degree	english	28	Pos_Morph_Accurate_Inaccurate	3	Pos	Morph	Accurate	Inaccurate	b	Accurate_Inaccurate
A1CVZ	Male	Bachelors degree	english	28	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
AYWVS	Male	Associates degree	English	31	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A20VN	Female	Some college, no degree	english	57	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A3PIU	Male	Bachelors degree	English	40	Pos_Morph_Certain_Uncertain	5	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A1SHL	Female	Bachelors degree	english	55	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
AX3N0	Male	Bachelors degree	English	29	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A2FOB	Female	Some High School	english	27	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A12IH	Male	High School Graduate	English	36	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A10M9	Female	Bachelors degree	English	32	Pos_Morph_Certain_Uncertain	1	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
ANO5I	Male	Bachelors degree	English	31	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A23FE	Male	Associates degree	english	48	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A1PTY	Female	Bachelors degree	english	31	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A3KEU	Male	Associates degree	english	48	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A39DP	Female	Bachelors degree	English	28	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
ADOA6	Female	Bachelors degree	English	28	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
AQ3OF	Female	Bachelors degree	english	28	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A2T2R	Male	Some college, no degree	English	33	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
ALCSN	Female	Bachelors degree	english	28	Pos_Morph_Certain_Uncertain	6	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
AZCGS	Male	Some High School	English	25	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A2GJY	Female	Some college, no degree	English	24	Pos_Morph_Certain_Uncertain	7	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Morph_Certain_Uncertain	3	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A3OT6	Male	Bachelors degree	english	28	Pos_Morph_Certain_Uncertain	2	Pos	Morph	Certain	Uncertain	b	Certain_Uncertain
A1CVZ	Male	Bachelors degree	english	28	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
AYWVS	Male	Associates degree	English	31	Pos_Morph_Happy_Unhappy	6	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A20VN	Female	Some college, no degree	english	57	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A3PIU	Male	Bachelors degree	English	40	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A1SHL	Female	Bachelors degree	english	55	Pos_Morph_Happy_Unhappy	6	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
AX3N0	Male	Bachelors degree	English	29	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A2FOB	Female	Some High School	english	27	Pos_Morph_Happy_Unhappy	6	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A12IH	Male	High School Graduate	English	36	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A10M9	Female	Bachelors degree	English	32	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
ANO5I	Male	Bachelors degree	English	31	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A23FE	Male	Associates degree	english	48	Pos_Morph_Happy_Unhappy	6	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A1PTY	Female	Bachelors degree	english	31	Pos_Morph_Happy_Unhappy	6	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A3KEU	Male	Associates degree	english	48	Pos_Morph_Happy_Unhappy	5	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A39DP	Female	Bachelors degree	English	28	Pos_Morph_Happy_Unhappy	4	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
ADOA6	Female	Bachelors degree	English	28	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
AQ3OF	Female	Bachelors degree	english	28	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A2T2R	Male	Some college, no degree	English	33	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
ALCSN	Female	Bachelors degree	english	28	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
AZCGS	Male	Some High School	English	25	Pos_Morph_Happy_Unhappy	6	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A2GJY	Female	Some college, no degree	English	24	Pos_Morph_Happy_Unhappy	7	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Morph_Happy_Unhappy	4	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A3OT6	Male	Bachelors degree	english	28	Pos_Morph_Happy_Unhappy	3	Pos	Morph	Happy	Unhappy	b	Happy_Unhappy
A1CVZ	Male	Bachelors degree	english	28	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
AYWVS	Male	Associates degree	English	31	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A20VN	Female	Some college, no degree	english	57	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A3PIU	Male	Bachelors degree	English	40	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A1SHL	Female	Bachelors degree	english	55	Pos_Morph_Interesting_Uninteresting	5	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
AX3N0	Male	Bachelors degree	English	29	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A2FOB	Female	Some High School	english	27	Pos_Morph_Interesting_Uninteresting	5	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A12IH	Male	High School Graduate	English	36	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A10M9	Female	Bachelors degree	English	32	Pos_Morph_Interesting_Uninteresting	5	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
ANO5I	Male	Bachelors degree	English	31	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A23FE	Male	Associates degree	english	48	Pos_Morph_Interesting_Uninteresting	5	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A1PTY	Female	Bachelors degree	english	31	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Morph_Interesting_Uninteresting	2	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A3KEU	Male	Associates degree	english	48	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A39DP	Female	Bachelors degree	English	28	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
ADOA6	Female	Bachelors degree	English	28	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
AQ3OF	Female	Bachelors degree	english	28	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A2T2R	Male	Some college, no degree	English	33	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
ALCSN	Female	Bachelors degree	english	28	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
AZCGS	Male	Some High School	English	25	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A2GJY	Female	Some college, no degree	English	24	Pos_Morph_Interesting_Uninteresting	7	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Morph_Interesting_Uninteresting	3	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A3OT6	Male	Bachelors degree	english	28	Pos_Morph_Interesting_Uninteresting	6	Pos	Morph	Interesting	Uninteresting	b	Interesting_Uninteresting
A1CVZ	Male	Bachelors degree	english	28	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Morph_Lucky_Unlucky	1	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
